1	2704	416	13
1	2720	416	13
1	2736	416	13
1	2752	416	13
1	2768	416	13
1	2784	416	13
1	2800	416	13
#===CURLY BRICK===
1	1504	336	70
1	1520	336	70
		266	
#curly brick 2		266	
1	1568	400	70
1	1584	400	70
1	1600	400	70
1	1584	384	70
1	1600	384	70
1	1600	368	70
	
1	1664	400	70
1	1680	400	70
1	1696	400	70
1	1664	384	70
1	1680	384	70
1	1664	368	70

#=== COLOR BRICK 1
#blue brick
7	272	336	46
7	288	336	47
7	304	336	48

#pink brick
7	240	368	36
7	256	368	37
7	272	368	38
#====COLOR BRICK 2


#white	
7	512	304	56
7	528	304	57
7	544	304	57
7	560	304	58
	
#pink brick
7	464	336	36
7	480	336	37
7	496	336	37
7	512	336	38
	
#green brick 1		266	
		266	
		266	
7	400	368	66
7	416	368	67
7	432	368	67
7	448	368	67
7	464	368	68
4	480	376	273
		266	
		266	
#green brick 2		266	
		266	
7	512	384	66
7	528	384	67
7	544	384	67
7	560	384	67
7	576	384	67
7	592	384	68
		266	
		266	
#==== COLOR BRICK 3 (GREEN, PINK,BLUE)===
#blue		266	
		266	
7	1328	320	46
7	1344	320	47
7	1360	320	47
7	1376	320	47
7	1392	320	47
7	1408	320	47
7	1424	320	48

#pink		266	
7	1296	352	36
7	1312	352	37
7	1328	352	37
7	1344	352	37
7	1360	352	37
7	1376	352	37
7	1392	352	38
#green		266	
7	1264	384	66
7	1280	384	67
7	1296	384	67
7	1312	384	67
7	1328	384	67
7	1344	384	67
7	1360	384	68
		266	
#===COLOR BRICK 4 (PINK,GREEN)===
#green	
7	2176	272	66
7	2192	272	67
7	2208	272	68	
#pink 	
7	2144	368	36
7	2160	368	37
7	2176	368	38
	
#==== COLOR BRICK 5 (ON THE GROUND) (PINK,SHADOW)====			
7	1312	146	36
7	1328	146	37
7	1344	146	37
7	1360	146	38
4	1312	162	33
4	1328	162	34
4	1344	162	34
4	1360	162	35
4	1312	178	30
4	1328	178	31
4	1344	178	31
4	1360	178	32
			
#shadow on the ground			
4	1375	154	273
4	1375	162	272
4	1375	178	272
4	1375	194	271
4	1322	194	274
4	1330	194	275
4	1346	194	275
4	1362	194	275
			
#brick top			
4	1312	244	39
#=============END========
#=== BREAKABLE BRICK ====
13	1952	400	80
13	1968	400	80
13	1984	400	80
13	2000	400	80
13	2016	400	80
13	2032	400	80
13	2048	400	80
13	1968	384	80
13	1984	384	80
13	2000	384	80
13	2016	384	80
13	2032	384	80
13	1984	368	80
13	2000	368	80
13	2016	368	80
13	2032	368	80

13	2096	400	80
13	2112	400	80
13	2096	384	80

#top cloud breakable brick
24	1440	129	261
#====== MUSHROOM GREEN
23	1440	129	172	
#P LETTER
14	2032	368	191

# QUESTION		266	
5	176	350	261
5	192	350	261

5	225	304	261
5	241	304	261
# COIN QUESTION		266	
15	176	350	151
15	192	350	151
	
15	225	304	151
	
#MUSHROOM AND LEAF FOURTH QUESTION	
10	241	304	171

#QUESTION SECOND POSITION
#5	416	321	261

#COIN QUESTION SECOND POSITION
15	416	321	151

#QUESTION THIRD HIGH BRICK 
5	656	384	261
	
#MUSHROOM AND LEAF THIRD HIGH BRICK QUESTION
10	656	384	171
#question fouth HIGH BRICK (5)
5	704	347	261
#COIN QUESTION FOUTH 		266	
15	704	347	151
# question fifth
5	1472	368	261
#MUSHROOM AND LEAF FIFTH QUESTION
10	1472	368	171

#===== Pipe for flower====
#PIPE 		266	
6	354	400	300
6	369	400	301
6	354	384	300
6	369	384	301
6	353	368	302
6	369	368	303

#PIPE2		266	
6	1792	400	300
6	1807	400	301
6	1791	384	302
6	1807	384	303
		266	
#PIPE 3		266	
6	1856	400	300
6	1871	400	301
6	1856	384	300
6	1871	384	301
6	1855	368	302
6	1871	368	303
#PIPE 4		266	
6	2256	400	300
6	2271	400	301
6	2256	384	300
6	2271	384	301
#-- curly brick pipe 4---		266	
1	2255	368	70
1	2271	368	70
		266	
#PIPE 4.5		266	
#--- curly brick pipe 4.5----		266	
1	2255	304	70
1	2271	304	70
#-----PIPE----		266	
6	2256	288	300
6	2271	288	301
6	2256	272	300
6	2271	272	301
6	2256	256	300
6	2271	256	301
6	2256	240	300
6	2271	240	301
6	2256	224	300
6	2271	224	301
6	2256	208	300
6	2271	208	301
6	2256	192	300
6	2271	192	301
6	2256	176	300
6	2271	176	301
6	2256	160	300
6	2271	160	301
6	2256	144	300
6	2271	144	301
6	2256	128	300
6	2271	128	301
#pipe dowing (check mario when collision)		266	
21	2256	112	302	1
21	2271	112	303	1
		266	
#PIPE 5		266	
6	2320	400	300
6	2335	400	301
6	2320	384	302
6	2335	384	303
		266	
# KOOPAS		266	
#3	150	386	101
#3	100	386	101
17	576	357	101
# KOOPAS GREEN FLYING 
16	1328	293	101
16	1376	293	101
16	1425	293	101
		266	
17	1425	293	101
#KOOPAS - BREAKABLE BRICK RED
#3	2070	357	101
17	2080	357	101
#17	2150	352	101
#KOOPAS RED GREEN BRICK
#17	560	277	101
# GOOMBA	
#2	528	401	3
#2	832	381	3
#2	880	381	3
2	150	386	3
2	528	396	3
2	832	376	3
2	900	376	3
#GOOMBA FLYING
#18	945	376	3
18	850	370	3

# COIN 	
8	1074	313	151
8	1106	281	151
8	1138	249	151
8	1174	217	151
8	1206	185	151
		266	
#==== ROW 1		266	
8	1329	81	151
8	1345	81	151
8	1361	81	151
		266	
#==== ROW 2		266	
8	1473	113	151
8	1489	113	151
8	1617	113	151
8	1633	113	151
8	1649	113	151
8	1665	113	151
8	1729	113	151
		266	
#==== ROW 3		266	
8	1537	129	151
8	1553	129	151
8	1569	129	151
8	1585	129	151
8	1762	129	151
8	1841	129	151

#==== WORDS END SCENE 1		266	
25	2648	266	1140
26	2628	296	1140
27	2760	286	1140

#===== BASEMENT BACKGROUND====			
#Gach ham
#brick 0
1	1968	656	99
1	1984	656	99
1	2000	656	99
1	2016	656	99
1	2032	656	99
1	2048	656	99
1	2064	656	99
1	2080	656	99
1	2096	656	99
1	2112	656	99
1	2128	656	99
1	2144	656	99
1	2160	656	99
1	2176	656	99
1	2192	656	99
1	2208	656	99
1	2224	656	99
1	2240	656	99
1	2256	656	99
1	2272	656	99
1	2288	656	99
1	2304	656	99
1	2320	656	99
1	2336	656	99
1	2352	656	99
1	2368	656	99
1	2384	656	99
1	2400	656	99
1	2416	656	99
1	2432	656	99
1	2448	656	99
1	2464	656	99			
#BRICK	1		
1	1968	640	99
1	1984	640	99
1	2000	640	99
1	2016	640	99
1	2032	640	99
1	2048	640	99
1	2064	640	99
1	2080	640	99
1	2096	640	99
1	2112	640	99
1	2128	640	99
1	2144	640	99
1	2160	640	99
1	2176	640	99
1	2192	640	99
1	2208	640	99
1	2224	640	99
1	2240	640	99
1	2256	640	99
1	2272	640	99
1	2288	640	99
1	2304	640	99
1	2320	640	99
1	2336	640	99
1	2352	640	99
1	2368	640	99
1	2384	640	99
1	2400	640	99
1	2416	640	99
1	2432	640	99
1	2448	640	99
1	2464	640	99
#BRICK 2	768	-526	
1	1968	624	99
1	1984	624	99
1	2000	624	99
1	2016	624	99
1	2032	624	99
1	2048	624	99
1	2064	624	99
1	2080	624	99
1	2096	624	99
1	2112	624	99
1	2128	624	99
1	2144	624	99
1	2160	624	99
1	2176	624	99
1	2192	624	99
1	2208	624	99
1	2224	624	99
1	2240	624	99
1	2256	624	99
1	2272	624	99
1	2288	624	99
1	2304	624	99
1	2320	624	99
1	2336	624	99
1	2352	624	99
1	2368	624	99
1	2384	624	99
1	2400	624	99
1	2416	624	99
1	2432	624	99
1	2448	624	99
1	2464	624	99
# BRICK 3	768	-526	
1	1968	608	99
1	1984	608	99
1	2000	608	99
1	2016	608	99
1	2032	608	99
1	2048	608	99
1	2064	608	99
1	2080	608	99
1	2096	608	99
1	2112	608	99
1	2128	608	99
1	2144	608	99
1	2160	608	99
1	2176	608	99
1	2192	608	99
1	2208	608	99
1	2224	608	99
1	2240	608	99
1	2256	608	99
1	2272	608	99
1	2288	608	99
1	2304	608	99
1	2320	608	99
1	2336	608	99
1	2352	608	99
1	2368	608	99
1	2384	608	99
1	2400	608	99
1	2416	608	99
1	2432	608	99
1	2448	608	99
1	2464	608	99
#BRICK 4	768	-526	
1	1968	592	99
1	1984	592	99
1	2000	592	99
1	2016	592	99
1	2032	592	99
1	2048	592	99
1	2064	592	99
1	2080	592	99
1	2240	592	99
1	2256	592	99
1	2272	592	99
1	2288	592	99
1	2304	592	99
1	2320	592	99
1	2336	592	99
1	2352	592	99
1	2368	592	99
1	2384	592	99
1	2400	592	99
1	2416	592	99
1	2432	592	99
1	2448	592	99
1	2464	592	99
#BRICK 5 	768	-526	
1	1968	576	99
1	1984	576	99
1	2000	576	99
1	2016	576	99
1	2032	576	99
1	2048	576	99
1	2064	576	99
1	2080	576	99
1	2256	576	99
1	2272	576	99
1	2288	576	99
1	2304	576	99
1	2320	576	99
1	2336	576	99
1	2352	576	99
1	2368	576	99
1	2384	576	99
1	2400	576	99
1	2416	576	99
1	2432	576	99
1	2448	576	99
1	2464	576	99
#BRICK 6	768	-526	
1	1968	560	99
1	1984	560	99
1	2000	560	99
1	2016	560	99
1	2032	560	99
1	2048	560	99
1	2064	560	99
1	2080	560	99
1	2272	560	99
1	2288	560	99
1	2304	560	99
1	2320	560	99
1	2336	560	99
1	2352	560	99
1	2368	560	99
1	2384	560	99
1	2400	560	99
1	2416	560	99
1	2432	560	99
1	2448	560	99
1	2464	560	99
#BRICK 7	768	-526	
1	1968	544	99
1	1984	544	99
1	2000	544	99
1	2016	544	99
1	2032	544	99
1	2048	544	99
1	2064	544	99
1	2080	544	99
1	2288	544	99
1	2304	544	99
1	2320	544	99
1	2336	544	99
1	2352	544	99
1	2368	544	99
1	2384	544	99
1	2400	544	99
1	2416	544	99
1	2432	544	99
1	2448	544	99
1	2464	544	99
#BRICK 8	768	-526	
1	1968	528	99
1	1984	528	99
1	2000	528	99
1	2016	528	99
1	2032	528	99
1	2048	528	99
1	2064	528	99
1	2080	528	99
1	2304	528	99
1	2320	528	99
1	2336	528	99
1	2352	528	99
1	2368	528	99
1	2384	528	99
1	2400	528	99
1	2416	528	99
1	2432	528	99
1	2448	528	99
1	2464	528	99
1	1968	512	99
1	1984	512	99
1	2000	512	99
1	2016	512	99
1	2032	512	99
1	2048	512	99
1	2064	512	99
1	2080	512	99
#1	2336	512	99
1	2352	512	99
1	2368	512	99
1	2384	512	99
1	2400	512	99
1	2416	512	99
1	2432	512	99
1	2448	512	99
1	2464	512	99
1	1968	496	99
1	1984	496	99
1	2000	496	99
1	2016	496	99
1	2032	496	99
1	2048	496	99
1	2064	496	99
1	2080	496	99
#1	2336	496	99
1	2352	496	99
1	2368	496	99
1	2384	496	99
1	2400	496	99
1	2416	496	99
1	2432	496	99
1	2448	496	99
1	2464	496	99
1	1968	480	99
1	1984	480	99
1	2000	480	99
1	2016	480	99
1	2032	480	99
1	2048	480	99
1	2064	480	99
1	2080	480	99
#1	2336	480	99
1	2352	480	99
1	2368	480	99
1	2384	480	99
1	2400	480	99
1	2416	480	99
1	2432	480	99
1	2448	480	99
1	2464	480	99
1	1968	464	99
1	1984	464	99
1	2000	464	99
1	2016	464	99
1	2032	464	99
1	2048	464	99
1	2064	464	99
1	2080	464	99
#1	2096	464	99
#1	2112	464	99
1	2128	464	99
1	2144	464	99
1	2160	464	99
1	2176	464	99
1	2192	464	99
1	2208	464	99
1	2224	464	99
1	2240	464	99
1	2256	464	99
1	2272	464	99
1	2288	464	99
1	2304	464	99
#1	2320	464	99
#1	2336	464	99
1	2352	464	99
1	2368	464	99
1	2384	464	99
1	2400	464	99
1	2416	464	99
1	2432	464	99
1	2448	464	99
1	2464	464	99	
1	1968	464	99
1	1984	464	99
1	2000	464	99
1	2016	464	99
1	2032	464	99
1	2048	464	99
1	2064	464	99
#1	2080	464	99
1	2128	464	99
1	2144	464	99
1	2160	464	99
1	2176	464	99
1	2192	464	99
1	2208	464	99
1	2224	464	99
1	2240	464	99
1	2256	464	99
1	2272	464	99
1	2288	464	99
1	2304	464	99
1	2352	464	99
1	2368	464	99
1	2384	464	99
1	2400	464	99
1	2416	464	99
1	2432	464	99
1	2448	464	99
1	2464	464	99
1	1968	448	99
1	1984	448	99
1	2000	448	99
1	2016	448	99
1	2032	448	99
1	2048	448	99
1	2064	448	99
1	2080	448	99
1	2096	448	99
1	2112	448	99
1	2128	448	99
1	2144	448	99
1	2160	448	99
1	2176	448	99
1	2192	448	99
1	2208	448	99
1	2224	448	99
1	2240	448	99
1	2256	448	99
1	2272	448	99
1	2288	448	99
1	2304	448	99
1	2320	448	99
1	2336	448	99
1	2352	448	99
#1	2368	448	99
1	2384	448	99
1	2400	448	99
1	2416	448	99
1	2432	448	99
1	2448	448	99
1	2464	448	99
1	1968	448	99
1	1984	448	99
1	2000	448	99
1	2016	448	99
1	2032	448	99
1	2048	448	99
1	2064	448	99
1	2080	448	99
1	2128	448	99
1	2144	448	99
1	2160	448	99
1	2176	448	99
1	2192	448	99
1	2208	448	99
1	2224	448	99
1	2240	448	99
1	2256	448	99
1	2272	448	99
1	2288	448	99
1	2304	448	99
1	2352	448	99
1	2368	448	99
1	2384	448	99
1	2400	448	99
1	2416	448	99
1	2432	448	99
1	2448	448	99
1	2464	448	99

#coin	768	-526	
#8	2192	484	151
#8	2208	484	151
#8	2176	500	151
8	2224	500	151
8	2224	516	151
8	2192	532	151
8	2208	532	151
8	2224	548	151
8	2176	564	151
8	2224	564	151
8	2192	580	151
8	2208	580	151
#DOUBLE PIPE BLACK BODY	
1	2103	464	507
6	2096	464	507
1	2115	464	508

1	2327	464	507
6	2320	464	507
1	2339	464	508


#BLACK BACKGROUND
4	2090	448	3010

#DOUBLE PIPE BLACK
6	2097	478	506
22	2321	478	506	2


#==== END BASEMENT BACKGROUND====						
